"URL","Collection Name","Collection Code","Institution Name","Institution Code","URL for collection","URL for collection's specimen catalog/database","URL for collection's webservices","Collection Description","Collection Content Type","Preservation Type","Accession Status","Status of Collection","Access Eligibility and Rules","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","LSID","Cool URI"
"http://grbio.org/institutional-collection/university-guelph-insect-collection","University of Guelph Insect Collection","DEBU","University of Guelph","UOG","http://www.uoguelph.ca/debu/","","","Collection of about 2.5 million pinned insects and an indeterminate number of vials, slides, etc.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","Department of Environmental Biology","University of Guelph","","Guelph","Ontario","N1G 2W1","Canada","","","http://grbio.org/cool/qscz-8gk9"
"http://grbio.org/institutional-collection/urochordata-collection-tunicata","Urochordata collection (Tunicata)","UROCH","National Museum of Natural History, Naturalis","RMNH","http://science.naturalis.nl","","","","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Postbus 9517","","","Leiden","Zuid-Holland","2300 RA","Netherlands","Darwinweg 2","","","Leiden","Zuid-Holland","2333 CR","Netherlands","","","http://grbio.org/cool/j1ph-7gbe"
"http://grbio.org/institutional-collection/uropygi","Uropygi","38","Australian National Insect Collection","ANIC","","","","Vinegarroons/ Whip Scorpions","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/7mib-67q8"
"http://grbio.org/institutional-collection/vascular-plant-collection","Vascular Plant Collection","vasc","Illinois Natural History Survey","ILLS","http://wwx.inhs.illinois.edu/collections/plants","http://ellipse.inhs.uiuc.edu:591/INHSCollections/plantsearch.html","","In total there are approximately 259,000 plant specimens in ILLS, all of which have been databased.&amp;nbsp;Approximately 80% of the specimens were collected in Illinois, including a significant number of Illinois Threatened and Endangered species, forming one of the most comprehensive records of Illinois vascular plants. ILLS also holds a sizable amount of specimens collected in the Great Smokey Mountains National Park (GSMNP) as well as Kyrgyzstan and China.&amp;nbsp;Important collections in the herbarium include G.H. Boewe, J.C. Carter, J.L. Crane, R.A. Evers, S.R. Hill, H.S. Pepoon, C. Robertson, L.R. Tehone, and L.M. Umbach.","Biological: Other or Undefined","Sample Treatment: Dried","Institutional","Active","","University of Illinois","Illinois Natural History Survey Herbarium","1816 South Oak Street","Champaign","IL","61820","USA","University of Illinois","Illinois Natural History Survey Herbarium","1909 South Oak Street","Champaign","IL","61820","USA","Jamie Minnaert-Grote","","http://grbio.org/cool/73j9-ncg5"
"http://grbio.org/institutional-collection/vascular-plant-collection-0","Vascular Plant Collection","VASC","New York State Museum","NYS","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","Herbarium","Biological Survey, CEC 3140","New York State Museum","Albany","NY","12230","USA","","","http://grbio.org/cool/viss-q4r2"
"http://grbio.org/institutional-collection/vascular-plant-herbarium","Vascular Plant Herbarium","TAA","Estonian University of Life Sciences","EMY","http://kogud.emu.ee/?do=coll&amp;amp%3Bid=14","","","Specialty: Estonia; Europe; Siberia; Russian Far East; Middle Asia; Caucasus; Baltic countries; Australia; New Zealand; Papua New Guinea; India; vascular plants; bryophytes; fungi.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","181 Riia Str.","","","Tartu","Not Applicable","51014","Estonia","181 Riia Str.","","","Tartu","Not Applicable","51014","Estonia","","","http://grbio.org/cool/t60q-bbv9"
"http://grbio.org/institutional-collection/vertebrata","Vertebrata","VERT","Biology Centre of the Upper Austrian State Museum","LMOB","","","","","","","Institutional","Active","","","","","","","","","Johann Wilhelm Klein Str. 73","","","Linz","Upper Austria","4040","Austria","","","http://grbio.org/cool/n50h-1pew"
"http://grbio.org/institutional-collection/vertebrate-and-invertebrate-zoology-collections","Vertebrate and Invertebrate Zoology Collections","UCM","University of Colorado Museum of Natural History","UCM","","","","All vertebrate and invertebrate collections cited using UCM. Also Vertebrate Paleontology (Vertebrates, Fossil Eggs,Trace Fossils), Invertebrate Paleontology (Invertebrates, Plants)","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","265 UCB (Zoology, Entomology, Paleo-Geology, Diatoms)","","","Boulder","Colorado","80309","USA","265 UCB (Zoology, Entomology, Paleo-Geology, Diatoms)","Museum Collection (Bruce Curtis) Building","1440 Central Campus Mall","Boulder","Colorado","80309","USA","","","http://grbio.org/cool/gqvw-t2pc"
"http://grbio.org/institutional-collection/vertebrate-paleontology-collection","Vertebrate Paleontology Collection","KUVP","Biodiversity Institute, University of Kansas","KU","http://vertebratepaleontology.biodiversity.ku.edu/","","","Notes to follow","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Biodiversity Institute","Dyche Hall","1345 Jayhawk Boulevard","Lawrence","KS","66045","USA","Biodiversity Institute","Dyche Hall","1345 Jayhawk Boulevard","Lawrence","KS","66045","USA","Desui Miao","","http://grbio.org/cool/07wq-1bgi"
"http://grbio.org/institutional-collection/vertebrate-paleontology-research-collection","Vertebrate Paleontology Research Collection","VP","Michigan State University Museum","MSU","","","","The Vertebrate Paleontology Research collection includes over 4,200 specimens, approximately 90% of which are from North America. The most significant holdings are Cenozoic amphibians and reptiles from throughout North America, Permian fishes and tetrapods from Texas, and Late Pleistocene faunal remains from the Great Lakes region. Significant series were contributed by the late Curator Emeritus J. Alan Holman, and the late Professor of Zoology, Richard J. Seltin.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Michigan State University Museum","Division of Natural Sciences","West Circle Drive","East Lansing","MI","48824-1045","USA","Michigan State University Museum","Division of Natural Sciences","West Circle Drive","East Lansing","MI","48824-1045","USA","","","http://grbio.org/cool/8gz0-hh8w"
"http://grbio.org/institutional-collection/vertebrate-tissue-bank","Vertebrate Tissue Bank","Z","Museum Victoria","NMV","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/b853-m0nt"
"http://grbio.org/institutional-collection/washington-state-department-agriculture-collection","Washington State Department of Agriculture Collection","WSDAC","Washington State Department of Agriculture","WSDAC","http://drupal.biorepositories.org/Not%20Applicable","","","A regional agricultural reference collection of arthropods, focused on Tortricidae and other microlepidopteran pests, Symphyta, and pollinating Hymenoptera.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","1111 Washington St SE","2nd Floor","","Olympia","WA","98504","USA","1111 Washington St SE","2nd Floor","","Olympia","WA","98504","USA","","","http://grbio.org/cool/p8d8-ytay"
"http://grbio.org/institutional-collection/wasp-collection","Wasp Collection","WAS","Museum Victoria","NMV","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/qxde-yjnv"
"http://grbio.org/institutional-collection/wildlife-species-biomaterials","Wildlife Species - Biomaterials","BIOMTWL","Gujarat Biodiversity Gene Bank","BioGene","","","","Biomaterial resource of Wildlife species","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Gujarat State Biotechnology Mission","9/11 Udyog Bhavan","","Gandhinagar","Gujarat","382011","India","Gujarat Biodiversity Gene Bank","3rd Floor, GFRI, Sector-30","","Gandhinagar","Gujarat","382011","India","","","http://grbio.org/cool/sbt1-jrkm"
"http://grbio.org/institutional-collection/wildlife-species-dna","Wildlife Species - DNA","DNAWL","Gujarat Biodiversity Gene Bank","BioGene","","","","Preserved DNA of Wildlife species","Biological: Molecular derivatives (DNA, RNA, proteins) (non-human)","Storage Environment: Other (please define)","Institutional","Active","","Gujarat State Biotechnology Mission","9/11 Udyog Bhavan","","Gandhinagar","Gujarat","382011","India","Gujarat Biodiversity Gene Bank","3rd Floor, GFRI, Sector-30","","Gandhinagar","Gujarat","382011","India","","","http://grbio.org/cool/nfd1-esiv"
"http://grbio.org/institutional-collection/wildlife-species-dried","Wildlife Species - Dried","DRSWL","Gujarat Biodiversity Gene Bank","BioGene","","","","Dried specimens of Wildlife species","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Gujarat State Biotechnology Mission","9/11 Udyog Bhavan","","Gandhinagar","Gujarat","382011","India","Gujarat Biodiversity Gene Bank","3rd Floor, GFRI, Sector-30","","Gandhinagar","Gujarat","382011","India","","","http://grbio.org/cool/pnsc-7t1k"
"http://grbio.org/institutional-collection/wildlife-species-frozen","Wildlife Species - Frozen","FRZWL","Gujarat Biodiversity Gene Bank","BioGene","","","","Frozen tissue of Wildlife species","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Gujarat State Biotechnology Mission","9/11 Udyog Bhavan","","Gandhinagar","Gujarat","382011","India","Gujarat Biodiversity Gene Bank","3rd Floor, GFRI, Sector-30","","Gandhinagar","Gujarat","382011","India","","","http://grbio.org/cool/e4q3-d5mw"
"http://grbio.org/institutional-collection/wildlife-species-preserved-liquid","Wildlife Species - Preserved in Liquid","LQDWL","Gujarat Biodiversity Gene Bank","BioGene","","","","Specimens in liquid at room temperature (alcohol, formalin) of Wildlife species","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Gujarat State Biotechnology Mission","9/11 Udyog Bhavan","","Gandhinagar","Gujarat","382011","India","Gujarat Biodiversity Gene Bank","3rd Floor, GFRI, Sector-30","","Gandhinagar","Gujarat","382011","India","","","http://grbio.org/cool/77kf-nyt2"
"http://grbio.org/institutional-collection/world-heritage-trichoptera-collection","World Heritage Trichoptera Collection","WHT","Museum Victoria","NMV","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/4xr9-e1st"
"http://grbio.org/institutional-collection/worms-utrecht-collection","Worms - Utrecht collection","VER.UT","National Museum of Natural History, Naturalis","RMNH","http://science.naturalis.nl","","","Contains worms from the Parasite Collection from the former Department of Veterinary Parasitology, Faculty of Veterinary Medicine, University of Utrecht moved to Naturalis in 2006.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Postbus 9517","","","Leiden","Zuid-Holland","2300 RA","Netherlands","Darwinweg 2","","","Leiden","Zuid-Holland","2333 CR","Netherlands","","","http://grbio.org/cool/d0w0-tkjy"
