"URL","Collection Name","Institution Name","Institutional Code/Acronym","Collection Code","URL for collection","URL for collection's specimen catalog/database","URL for collection's webservices","Collection Description","Collection Content Type","Preservation Type","Accession Status (Yes=Institutional, No=Project)","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","Status of Collection: Active?","LSID"
"http://grbio.org/institutional-collection/wildlife-species-preserved-liquid","Wildlife Species - Preserved in Liquid","Gujarat Biodiversity Gene Bank",,"LQDWL",,,,"Specimens in liquid at room temperature (alcohol, formalin) of Wildlife species","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Gujarat State Biotechnology Mission","9/11 Udyog Bhavan",,"Gandhinagar","Gujarat","382011","India","Gujarat Biodiversity Gene Bank","3rd Floor, GFRI, Sector-30",,"Gandhinagar","Gujarat","382011","India",,"Yes",
"http://grbio.org/institutional-collection/world-heritage-trichoptera-collection","World Heritage Trichoptera Collection","Museum Victoria",,"WHT",,,,,"Biological: Other or Undefined","Storage Environment: Other (please define)","Yes",,,,,,,,,,,,,,,,"Yes",
"http://grbio.org/institutional-collection/worms-utrecht-collection","Worms - Utrecht collection","National Museum of Natural History, Naturalis",,"VER.UT","http://science.naturalis.nl",,,"Contains worms from the Parasite Collection from the former Department of Veterinary Parasitology, Faculty of Veterinary Medicine, University of Utrecht moved to Naturalis in 2006.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Postbus 9517",,,"Leiden","Zuid-Holland","2300 RA","Netherlands","Darwinweg 2",,,"Leiden","Zuid-Holland","2333 CR","Netherlands",,"Yes",
"http://grbio.org/institutional-collection/worms-collection","Worms collection","National Museum of Natural History, Naturalis",,"VER","http://science.naturalis.nl",,,,"Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Postbus 9517",,,"Leiden","Zuid-Holland","2300 RA","Netherlands","Darwinweg 2",,,"Leiden","Zuid-Holland","2333 CR","Netherlands",,"Yes",
"http://grbio.org/institutional-collection/zooplantlab-laboratory-tissue-and-dna-collection","ZooPlantLab laboratory tissue and DNA collection","Universita di Milano Bicocca, BTBS",,"ZPL","http://www.zooplantlab.btbs.unimib.it",,,"ZPL collection maintains primarily frozen tissue from animals and plants, and preserved DNA extracted from animals and plants. Samples are stored in Matrix 2D barcoded storage tubes (Abgene) and data are managed with a SQL database.","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Piazza della Scienza, 2",,,"Milano","Lombardia","20126","Italy","Piazza della Scienza, 2",,,"Milano","Lombardia","20126","Italy",,"Yes",
"http://grbio.org/institutional-collection/zoraptera","Zoraptera","Australian National Insect Collection",,"17",,,,"Zoraptera","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes",,,,,,,,,,,,,,,,"Yes",
"http://grbio.org/institutional-collection/se%C3%A7%C3%A3o-de-entomologia-da-cole%C3%A7%C3%A3o-zool%C3%B3gica","Seção de Entomologia da Coleção Zoológica","Universidade Federal de Mato Grosso, Instituto de Biociencias",,"CEMT",,"http://splink.cria.org.br/manager/detail?resource=CEMT",,"Dried part of Insect collections of Mato Grosso Federal University, includes regional representation of most insect orders and a huge worldwide collection of Coleoptera of the superfamily Scarabaeoidea.","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Seção de Entomologia da Coleção Zoológica - DBZ","Instituto de Biociencias - Universidade Federal de Mato Grosso","Av Fernando Correa s/n, Boa Esperança","Cuiaba","Mato Grosso","78060-900","Brazil","Departamento de Biologia e Zoologia, Instituto de Biociencias - Universidade Federal de Mato Grosso","Av Fernando Correa s/n, Boa Esperança",,"Cuiaba","Mato Grosso","78060-900","Brazil","Fernando Zagury Vaz de Mello","Yes",
"http://grbio.org/institutional-collection/university-georgia-collection-arthropods","University of Georgia Collection of Arthropods","University of Georgia Museum of Natural History",,"16380","http://www.ugca.uga.edu/index.html",,,"The University of Georgia Collection of Arthropods (UGCA) serves as the official state repository of insects and other non-marine arthropods. The Collection is part of the UGA Department of Entomology and the Georgia Museum of Natural History.  The UGCA includes more than 1,900,000 pinned specimens.  In addition the collection houses significant alcohol-preserved and slide-mounted collections.  Approximately 60% of the holdings are from the southeastern United States as is consistent with our mission to serve as the primary systematics reference for the state.  More than 70% of that regional material is identified to the species level.","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","UGA Collection of Arthropods","Natural History Museum Building","University of Georgia","Athens","Georgia","30602-7882","USA",,,,,,,"USA","Joseph V. McHugh","Yes",
"http://grbio.org/institutional-collection/illinois-natural-history-survey-insect-collection","Illinois Natural History Survey Insect Collection","Illinois Natural History Survey",,"Insect Collection","http://wwx.inhs.illinois.edu/collections/insect","http://inhsinsectcollection.speciesfile.org/InsectCollection.aspx",,"The INHS Insect Collection, which comprises ca. 7 million prepared specimens as well as noninsect arthropods (e.g., arachnids and myriapods) and miscellaneous invertebrates (bryozoans), is one of the largest and oldest entomological collections in North America.  Specimen holdings emphasize the upper midwestern USA but are global in scope for certain groups, particularly Coleoptera, Collembola, Diptera, Hemiptera (Auchenorrhyncha), Hymenoptera (Apoidea), Lepidoptera, Plecoptera, Psocodea (Psocoptera + Phthiraptera), Thysanoptera and Trichoptera.  The collection contains significant historical holdings from Illinois dating to the mid-1800s, including &gt;13,000 primary type specimens.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Illinois Natural History Survey","1816 S. Oak st.",,"Champaign","IL","61820","USA","Illinois Natural History Survey","607 E. Peabody Dr.",,"Champaign","Illinois","61820","USA","Christopher C. Grinter","Yes",
"http://grbio.org/institutional-collection/mammalia-amphibia-reptilia-0","Mammalia, Amphibia & Reptilia","Tromso University Museum",,"TSZM",,,,"Mammals, amphibians and reptiles. Skins &amp; skeletons and in alcohol.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes",,,,,,,"Norway",,,,,,,"Norway","Karl Frafjord, Leader of Natural Sciences","Yes",
"http://grbio.org/institutional-collection/annelida-0","Annelida","Tromso University Museum",,"TSZA",,,,,"Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes",,,,,,,"Norway",,,,,,,"Norway","Karl Frafjord, Leader of Natural Sciences","Yes",
"http://grbio.org/institutional-collection/foraminifere-and-other-protozoa","Foraminifere and other Protozoa","Tromso University Museum",,"TSZF",,,,,"Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes",,,,,,,"Norway",,,,,,,"Norway","Karl Frafjord, Leader of Natural Sciences","Yes",
"http://grbio.org/institutional-collection/radiata","Radiata","Tromso University Museum",,"TSZR",,,,"Radiata: Cnidaria (Anthozoa, Hydrozoa, etc.) and Ctenophora","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes",,,,,,,"Norway",,,,,,,"Norway","Karl Frafjord, Leader of Natural Sciences","Yes",
"http://grbio.org/institutional-collection/tunicata-0","Tunicata","Tromso University Museum",,"TSZT",,,,,"Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes",,,,,,,"Norway",,,,,,,"Norway","Karl Frafjord, Leader of Natural Sciences","Yes",
"http://grbio.org/institutional-collection/various-mainly-terrestrial-groups-incl-hymenoptera","Various mainly terrestrial groups incl. Hymenoptera","Tromso University Museum",,"TSZX",,,,"Collembola, Chilopoda, Diplopoda, Pentastomida, and insects other than Diptera, Lepidoptera and Coleoptera","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes",,,,,,,"Norway",,,,,,,"Norway","Karl Frafjord, Leader of Natural Sciences","Yes",
"http://grbio.org/institutional-collection/various-marine-groups-incl-porifera","Various marine groups incl. Porifera","Tromso University Museum",,"TSZY",,,,"Porifera, Acanthocephala, Cephalorhyncha (Priapulida, Nematomorpha), Chaetognatha, Echiura, Myzozoa (Ellobiopsidae), Nematoda, Platyhelminthes (Cestoda, Monogenea, Rhabditophora, Trematoda, Turbellaria), Sipuncula, etc.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes",,,,,,,"Norway",,,,,,,"Norway","Karl Frafjord, Leader of Natural Sciences","Yes",
"http://grbio.org/institutional-collection/illinois-natural-history-survey-fish-collection","Illinois Natural History Survey Fish Collection","Illinois Natural History Survey",,"INHS - Fish","http://wwx.inhs.illinois.edu/collections/fish/",,,"History. A large part of the Illinois Natural History Fish Collection comes from specimens collected from 1880 to 1905 for S.A. Forbes and R.E. Richardson&#39;s &quot;The Fishes of Illinois&quot; published in 1908 and from specimens collected from 1950 to 1978 for P.W. Smith&#39;s &quot;The Fishes of Illinois&quot; published in 1979. Thousands of specimens have been added from other areas of North and South America in the past few decades. The collection contains representatives from 48 of the 50 states and many countries including: Angola, Antigua, Bolivia, Brazil, Canada, Colombia, Costa Rica, England, Guyana, Indonesia, Lebanon, Mexico, Pakistan, Panama, Paraguay, Peru, Puerto Rico, Romania, Russia, Thailand, Trinidad Venezuela, and Yugoslavia. The geographic scope of the collection is about 58% from Illinois, 28% from elsewhere in North America, 13% from South America, and 1% from the rest of the world, including Antarctica.  	  	Holdings. The collection contains nearly 865,000 catalogued specimens and over 100,000 lots, which makes it about the 15th largest collection of preserved fishes, and the 6th largest collection of Neotropical fishes in North America. Represented are about 170 families and over 2,500 species. The value of the collection is greatly enhanced by the large number of old specimens, many of which were collected in the late 1800&#39;s from areas where they no longer occur. The type collection contains 1220 specimens representing 93 nominal species. Name-bearing type material consists of 31 holotypes (37 species), 5 lectotypes, and 7 series of syntypes (39 specimens). Additional type material includes paratypes of 125 nominal species (1,198 specimens).  	  	We also maintain a tissue collection that contains over 1000 high quality tissues from a portion of our vouchered specimens.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Illinois Natural History Survey","1816 S. Oak. St.",,"Champaign","Illinois","61820","USA","Illinois Natural History Survey","607 E. Peabody Dr.",,"Champaign","Illinois","61820","USA",,"Yes",
"http://grbio.org/institutional-collection/illinois-natural-history-survey-amphibian-and-reptile-collection","Illinois Natural History Survey Amphibian and Reptile Collection","Illinois Natural History Survey",,"INHS - Herp","http://wwx.inhs.illinois.edu/collections/herps/","http://ellipse.inhs.uiuc.edu:591/INHSCollections/herpsearch.html",,"History. The first catalogue ledger of the Illinois Natural History Survey Amphibian and Reptile Collection was started in 1941.  The first 879 entries were transcribed from index cards and include specimens collected as far back as 1870.  Most of these early specimens do not include collector information.  The earliest specimen with collector information is an Eastern Massasauga collected by Stephen A. Forbes in Pekin, Illinois in 1873.  Also among these earliest records with collector data are specimens from Colorado collected by George Cooper and C.C. Crandall in 1875.  Other early collectors include F.S. Earle (specimens collected in Union Co., IL; 1877); Harrison Garman (Marshall Co., IL; 1878); H.A. Surface (Mason Co., IL; 1882) and Julius Hurter (Madison Co., IL; 1896).  	  	Holdings. The Illinois Natural History Survey Amphibian and Reptile Collection contains approximately 24,000 catalogued specimens, representing 55 families and over 550 species (51% Amphibia, 49% Reptilia). The geographical emphasis is Illinois (75%). This is the result of the efforts of Phil W. Smith, who collected specimens from 1935 to 1949 for his comprehensive study &quot;The Amphibians and Reptiles of Illinois,&quot; published in 1961. In addition to the Illinois material, the INHS collection also houses specimens from 45 other U.S. states, Canada, the Caribbean, Mexico, South America, Asia, Africa, and Europe. Most notable among these are specimens collected by P.W. Smith from California (1943-1952) and Mexico (1957-1965), specimens of S.A. Minton from Pakistan, Mexico and Texas and specimens from Thailand collected by R.W. Larimore (1963).  	  	Frozen Tissues. We also maintain a tissue collection that contains high quality tissues from a portion of our vouchered specimens, mostly those collected after 1998. This collection may be searched by choosing the appropriate link from the Data tab, above. The search engine will deliver limited location information.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Illinois Natural History Survey","1816 S. Oak St.",,"Champaign","Illinois","61820","USA","Illinois Natural History Survey","607 E. Peabody Dr.",,"Champaign","Illinois","61820","USA","Christopher Phillips","Yes",
